	scenario_id	timespan	ego_v_init	ego_acc_init	l_rel_pos_init	p_rel_pos_init	ll_rel_pos_init	pl_rel_pos_init	lr_rel_pos_init	pr_rel_pos_init	surr_veh_count_init	ego_acc_min	ego_breaktime_max	ego_v_end	l_rel_pos_end	p_rel_pos_end	ll_rel_pos_end	pl_rel_pos_end	lr_rel_pos_end	pr_rel_pos_end	surr_veh_count_end	ego_lane_change_ts	ego_lane_change	cut_in_ts	cut_in_dir	cut_in_dist_reduced	min_dhw	ego_v_min_dhw	ego_acc_min_dhw	l_rel_pos_min_dhw	p_rel_pos_min_dhw	ll_rel_pos_min_dhw	pl_rel_pos_min_dhw	lr_rel_pos_min_dhw	pr_rel_pos_min_dhw	surr_veh_count_min_dhw	ego_breaktime_until_min_dhw	min_thw	ego_v_min_thw	ego_acc_min_thw	l_rel_pos_min_thw	p_rel_pos_min_thw	ll_rel_pos_min_thw	pl_rel_pos_min_thw	lr_rel_pos_min_thw	pr_rel_pos_min_thw	surr_veh_count_min_thw	ego_breaktime_until_min_thw	min_ttc	ego_v_min_ttc	ego_acc_min_ttc	l_rel_pos_min_ttc	p_rel_pos_min_ttc	ll_rel_pos_min_ttc	pl_rel_pos_min_ttc	lr_rel_pos_min_ttc	pr_rel_pos_min_ttc	surr_veh_count_min_ttc	ego_breaktime_until_min_ttc
43	MPP_DEU_LocationA-11_T279F2371_T-1	3.2	27.5265	1.0175	20.8013	-1.0	8.9752	13.1773	52.6161	29.884	5	0.475	0.0	30.1572	14.3483	15.3913	-1.0	-1.0	7.9539	-1.0	3	1.8	-1	-1.0	0	-1.0	12.2867	29.2698	0.9975	12.3867	12.8332	-1.0	-1.0	14.0167	-1.0	3	0.0	0.4198	29.2698	0.9975	12.3867	12.8332	-1.0	-1.0	14.0167	-1.0	3	0.0	0.7779	29.2398	0.75	14.1488	-1.0	12.2793	12.8412	49.2528	37.1995	5	0.0
44	MPP_DEU_LocationA-11_T283F2371_T-1	3.2	28.3909	0.2475	20.3974	31.49	-1.0	-1.0	13.1773	-1.0	3	-0.5	1.6	28.01	15.3913	35.2801	-1.0	-1.0	22.7769	-1.0	3	-1.0	0	1.8	-1	11.8604	13.0382	28.0401	-0.25	12.8332	34.4401	-1.0	-1.0	12.8332	-1.0	3	1.12	0.465	28.0401	-0.25	12.8332	34.4401	-1.0	-1.0	12.8332	-1.0	3	1.12	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
45	MPP_DEU_LocationA-11_T286F2340_T-1	3.2	24.7737	-0.25	-1.0	46.385	-1.0	16.8397	33.1064	80.2246	4	-0.5075	3.2	23.6847	33.1367	79.3702	-1.0	41.2546	-1.0	-1.0	3	1.6400000000000001	1	-1.0	0	-1.0	34.6794	24.2582	-0.5	32.7094	80.2421	-1.0	44.6191	-1.0	-1.0	3	1.64	1.4296	24.2582	-0.5	32.7094	80.2421	-1.0	44.6191	-1.0	-1.0	3	1.64	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
46	MPP_DEU_LocationA-11_T370F3092_T-1	3.2	33.96	0.25	-1.0	-1.0	-1.0	27.3156	76.4752	-1.0	2	0.25	0.0	34.9101	-1.0	87.3961	-1.0	22.3052	38.9782	-1.0	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
47	MPP_DEU_LocationA-11_T381F3142_T-1	3.2	22.3913	1.015	-1.0	13.3202	-1.0	-1.0	11.7292	88.3076	3	-0.255	0.44	24.324	14.3586	48.1257	-1.0	11.7774	41.7509	32.6756	5	1.8800000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
48	MPP_DEU_LocationA-11_T386F3242_T-1	3.2	30.9906	-0.0025	15.4537	-1.0	-1.0	-1.0	68.9853	-1.0	2	-0.25	0.28	30.6204	69.3846	-1.0	-1.0	-1.0	15.6229	-1.0	2	-1.0	0	-1.0	0	-1.0	14.6991	30.93	-0.25	14.8991	-1.0	-1.0	-1.0	67.8093	-1.0	2	0.04	0.4751	31.02	0.0	14.9391	-1.0	-1.0	-1.0	68.1389	-1.0	2	0.04	21.9368	30.9906	-0.0025	15.4537	-1.0	-1.0	-1.0	68.9853	-1.0	2	0.0
49	MPP_DEU_LocationA-11_T398F3484_T-1	3.2	25.8236	0.0025	-1.0	22.109	-1.0	-1.0	12.1923	22.3	3	-0.2425	0.16	26.0326	18.502	21.2556	-1.0	22.7333	-1.0	25.7556	4	1.84	1	-1.0	0	-1.0	15.0691	25.6232	0.26	15.2191	21.6345	-1.0	22.0403	43.488	20.7463	5	0.0	0.5881	25.6232	0.26	15.2191	21.6345	-1.0	22.0403	43.488	20.7463	5	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
50	MPP_DEU_LocationA-11_T456F3892_T-1	3.2	22.5408	-0.2525	20.1692	52.4385	-1.0	23.8965	17.9957	24.0122	5	-0.5	2.68	21.7103	20.4156	50.1852	-1.0	23.319	10.8073	30.4426	5	-1.0	0	-1.0	0	-1.0	19.536	22.0107	-0.25	19.741	51.2523	-1.0	24.3486	13.5105	27.994	5	1.84	0.8781	22.3003	-0.25	19.7866	51.816	-1.0	25.1607	15.6849	26.0809	5	0.92	31.7975	22.5408	-0.2525	20.1692	52.4385	-1.0	23.8965	17.9957	24.0122	5	0.0
51	MPP_DEU_LocationA-11_T485F4217_T-1	3.2	21.0416	-0.4825	66.95	24.3101	-1.0	8.0816	20.5728	12.0358	5	-0.7625	3.2	19.3016	-1.0	14.2771	-1.0	20.3133	-1.0	-1.0	2	1.56	1	-1.0	0	-1.0	19.3468	20.0764	-0.4975	19.2968	13.564	-1.0	23.9748	-1.0	-1.0	3	1.6	0.9624	20.1069	-0.7625	19.3008	13.581	-1.0	24.0014	-1.0	-1.0	3	1.56	218.5749	20.1069	-0.7625	19.3008	13.581	-1.0	24.0014	-1.0	-1.0	3	1.56
52	MPP_DEU_LocationA-11_T555F4777_T-1	3.2	18.9358	0.0125	-1.0	20.7413	-1.0	-1.0	29.8757	25.7636	3	0.0125	0.0	20.6571	40.5925	17.8327	-1.0	16.7722	-1.0	36.5048	4	1.76	1	-1.0	0	-1.0	37.0486	19.7474	0.75	36.5936	20.1237	-1.0	18.5382	55.5294	37.1194	5	0.0	1.8761	19.7474	0.75	36.5936	20.1237	-1.0	18.5382	55.5294	37.1194	5	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
53	MPP_DEU_LocationA-11_T557F4726_T-1	3.2	32.4408	0.2525	71.2526	-1.0	50.2734	28.1662	-1.0	-1.0	3	0.245	0.0	33.645	-1.0	28.9386	-1.0	-1.0	-1.0	-1.0	1	3.0	-1	-1.0	0	-1.0	70.8022	32.8944	0.5	70.4472	-1.0	48.6795	28.3081	-1.0	-1.0	3	0.0	2.1524	32.8944	0.5	70.4472	-1.0	48.6795	28.3081	-1.0	-1.0	3	0.0	88.0132	32.8843	0.2525	70.457	-1.0	48.7306	28.3213	-1.0	-1.0	3	0.0
54	MPP_DEU_LocationA-11_T568F4661_T-1	3.2	32.4903	0.265	47.101	71.7752	19.2575	41.1438	-1.0	32.7931	5	-0.26	1.72	32.3959	-1.0	59.5714	45.8568	75.4936	-1.0	-1.0	3	1.4000000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
55	MPP_DEU_LocationA-11_T582F4931_T-1	3.2	27.6945	-0.235	60.94	16.5188	-1.0	-1.0	57.1887	44.9353	4	-0.2575	0.28	28.2143	45.907	49.1486	-1.0	5.7227	54.5102	34.005	5	1.8	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
56	MPP_DEU_LocationA-11_T609F5263_T-1	3.2	22.89	-2.0	29.0913	48.4008	-1.0	-1.0	6.5566	32.6657	4	-2.0	2.08	20.9157	-1.0	27.5505	-1.0	-1.0	14.1991	25.8665	3	-1.0	0	-1.0	0	-1.0	27.4458	20.8302	-0.75	27.0908	40.3507	-1.0	-1.0	9.6197	30.0835	4	1.6	1.2864	22.89	-2.0	29.0913	48.4008	-1.0	-1.0	6.5566	32.6657	4	0.0	10.5117	22.89	-2.0	29.0913	48.4008	-1.0	-1.0	6.5566	32.6657	4	0.0
57	MPP_DEU_LocationA-11_T619F5329_T-1	3.2	34.46	0.25	90.17	95.4724	-1.0	-1.0	-1.0	-1.0	2	0.25	0.0	35.5096	-1.0	84.0636	-1.0	-1.0	-1.0	-1.0	1	-1.0	0	-1.0	0	-1.0	82.8602	34.8113	0.2525	78.1102	91.4503	-1.0	-1.0	-1.0	-1.0	2	0.0	2.3803	34.8113	0.2525	78.1102	91.4503	-1.0	-1.0	-1.0	-1.0	2	0.0	6.5759	34.8113	0.2525	78.1102	91.4503	-1.0	-1.0	-1.0	-1.0	2	0.0
58	MPP_DEU_LocationA-11_T631F5559_T-1	3.2	24.1044	-0.255	81.3469	97.5464	-1.0	39.4688	-1.0	-1.0	3	-0.505	2.84	23.2501	-1.0	98.7115	-1.0	12.9787	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	81.4976	23.832	-0.2525	79.8826	98.003	-1.0	24.884	-1.0	-1.0	3	0.88	3.4185	23.8521	-0.5025	79.9228	98.0132	-1.0	37.2266	-1.0	-1.0	3	0.84	38.4768	24.0942	-0.25	81.2967	97.5662	-1.0	39.3507	-1.0	-1.0	3	0.04
59	MPP_DEU_LocationA-11_T634F5534_T-1	3.2	27.5851	0.26	15.7502	55.5417	-1.0	-1.0	-1.0	11.4982	3	0.2225	0.0	28.7167	-1.0	15.3587	-1.0	8.4063	18.3361	80.924	4	1.8800000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
60	MPP_DEU_LocationA-11_T63F361_T-1	3.2	33.5755	0.505	36.2245	-1.0	47.7341	-1.0	50.1954	73.7736	4	-0.255	0.08	34.4352	42.9203	-1.0	-1.0	-1.0	20.178	-1.0	2	2.0	-1	-1.0	0	-1.0	26.8287	34.378	0.25	26.6237	-1.0	44.8711	-1.0	28.207	91.3926	4	0.0	0.7804	34.378	0.25	26.6237	-1.0	44.8711	-1.0	28.207	91.3926	4	0.0	4.2587	34.378	0.25	26.6237	-1.0	44.8711	-1.0	28.207	91.3926	4	0.0
61	MPP_DEU_LocationA-11_T666F5719_T-1	3.2	25.7519	0.7525	19.3223	26.7105	23.1689	65.0741	94.443	76.6618	6	0.74	0.0	28.6629	44.0328	45.8055	-1.0	-1.0	10.5342	30.9596	4	2.0	-1	-1.0	0	-1.0	14.7692	27.5057	1.0075	14.6192	28.6737	36.516	52.1135	88.541	85.1771	6	0.0	0.5369	27.5057	1.0075	14.6192	28.6737	36.516	52.1135	88.541	85.1771	6	0.0	3.3893	27.5057	1.0075	14.6192	28.6737	36.516	52.1135	88.541	85.1771	6	0.0
62	MPP_DEU_LocationA-11_T748F6426_T-1	3.2	26.7602	0.5	97.9301	48.002	11.7382	34.5427	-1.0	11.2454	5	0.0	0.0	27.89	47.9838	19.0701	-1.0	28.3676	-1.0	6.7203	4	-1.0	0	1.76	1	78.7287	16.5913	27.49	0.5	16.4413	48.793	30.6887	34.5228	-1.0	4.5061	5	0.0	0.6035	27.49	0.5	16.4413	48.793	30.6887	34.5228	-1.0	4.5061	5	0.0	40.4054	27.89	0.0	47.9838	19.0701	-1.0	28.3676	-1.0	6.7203	4	0.0
63	MPP_DEU_LocationA-11_T749F6425_T-1	3.2	29.632	0.255	-1.0	20.8237	-1.0	-1.0	37.0156	11.6386	3	-0.765	1.6	29.3323	29.0184	19.0103	-1.0	9.866	-1.0	24.5958	4	1.8	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
64	MPP_DEU_LocationA-11_T867F7398_T-1	3.2	27.305	0.2525	80.57	41.71	-1.0	-1.0	58.5466	75.3656	4	0.235	0.0	28.5669	54.7547	79.8523	-1.0	40.2341	-1.0	36.343	4	1.92	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
65	MPP_DEU_LocationA-11_T868F7214_T-1	3.2	31.8666	0.2425	-1.0	-1.0	-1.0	-1.0	46.068	-1.0	1	-0.0025	0.04	32.601	54.3046	71.0415	-1.0	70.9145	-1.0	19.4571	4	1.24	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
66	MPP_DEU_LocationA-11_T879F7501_T-1	3.2	23.5725	0.505	27.067	93.6549	11.116	32.4064	-1.0	-1.0	4	-0.26	0.52	24.0414	15.4429	23.4073	11.9669	10.9877	21.4683	95.4802	6	1.8800000000000001	-1	-1.0	0	-1.0	15.2212	24.1646	0.0	13.9612	26.7105	6.592	19.408	24.0861	94.628	6	0.0	0.6299	24.1646	0.0	13.9612	26.7105	6.592	19.408	24.0861	94.628	6	0.0	10.063	24.1543	0.2575	24.1623	94.5868	13.9083	26.8224	-1.0	-1.0	4	0.0
67	MPP_DEU_LocationA-11_T87F641_T-1	3.2	26.8079	-0.2375	-1.0	13.9305	5.9174	24.2043	-1.0	54.2973	4	-0.76	1.76	25.7131	9.5772	17.6795	-1.0	-1.0	-1.0	5.8054	3	1.32	-1	-1.0	0	-1.0	7.1375	26.4904	-0.25	7.4425	20.9268	-1.0	-1.0	-1.0	10.4722	3	0.08	0.2694	26.4904	-0.25	7.4425	20.9268	-1.0	-1.0	-1.0	10.4722	3	0.08	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
68	MPP_DEU_LocationA-11_T880F7513_T-1	3.2	26.2065	-0.0175	16.461	29.0193	-1.0	11.2938	17.9541	34.8187	5	-0.2675	1.92	25.59	16.6312	42.2223	-1.0	7.103	11.3407	39.7161	5	-1.0	0	-1.0	0	-1.0	15.7584	25.891	-0.0025	16.2134	35.7456	-1.0	5.2111	14.2498	37.3493	5	1.6	0.6071	26.0458	-0.26	16.2677	32.2334	-1.0	8.3545	16.0225	36.0501	5	0.76	55.7322	26.2065	-0.0175	16.461	29.0193	-1.0	11.2938	17.9541	34.8187	5	0.0
69	MPP_DEU_LocationA-11_T980F8243_T-1	3.2	25.2133	0.26	34.8	50.4601	8.9404	-1.0	-1.0	-1.0	3	0.01	0.0	27.2166	31.9989	93.3541	80.4943	54.6585	30.9561	37.9637	6	1.8800000000000001	-1	-1.0	0	-1.0	23.8611	26.1676	0.74	23.8611	99.6109	74.5982	65.3415	33.336	42.2276	6	0.0	0.9119	26.1676	0.74	23.8611	99.6109	74.5982	65.3415	33.336	42.2276	6	0.0	16.7991	26.138	0.74	33.3838	42.3467	23.5774	99.8317	-1.0	-1.0	4	0.0
70	MPP_DEU_LocationA-11_T984F8171_T-1	3.2	25.9636	0.2575	-1.0	25.6609	-1.0	13.1606	60.7853	19.9725	4	-0.53	1.32	25.7001	55.4785	20.3569	-1.0	24.9906	-1.0	-1.0	3	1.84	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
71	MPP_DEU_LocationA-12_T1000F7726_T-1	3.2	28.167	0.2575	37.4494	65.6619	35.1885	73.7903	-1.0	-1.0	4	0.2425	0.0	29.4978	46.1641	64.6582	4.7877	65.3702	17.306	69.7199	6	1.92	-1	-1.0	0	-1.0	25.8482	28.9216	0.5	25.7982	67.8633	41.7034	67.7369	-1.0	-1.0	4	0.0	0.8937	28.9216	0.5	25.7982	67.8633	41.7034	67.7369	-1.0	-1.0	4	0.0	3.3115	28.9216	0.5	25.7982	67.8633	41.7034	67.7369	-1.0	-1.0	4	0.0
72	MPP_DEU_LocationA-12_T1020F8019_T-1	3.2	30.0731	0.2525	57.5746	35.8794	8.0008	36.78	83.3807	64.9019	6	0.0025	0.0	30.9231	-1.0	91.3728	-1.0	34.9049	-1.0	-1.0	2	1.48	1	-1.0	0	-1.0	54.8685	30.3913	0.25	55.5285	34.9444	13.5942	30.9123	79.5127	76.6166	6	0.0	1.8054	30.3913	0.25	55.5285	34.9444	13.5942	30.9123	79.5127	76.6166	6	0.0	25.3242	30.491	0.245	78.5662	79.2782	55.1589	34.9185	-1.0	-1.0	4	0.0
73	MPP_DEU_LocationA-12_T1036F8103_T-1	3.2	16.96	0.0	54.4801	17.6	12.9405	8.7277	-1.0	25.946	5	-0.25	0.04	16.9201	17.8202	26.7952	13.6991	11.0668	-1.0	16.687	5	-1.0	0	-1.0	0	-1.0	17.15	17.05	0.0	17.4	24.4069	12.8181	11.2246	-1.0	20.4021	5	0.0	1.0059	17.05	0.0	17.4	24.4069	12.8181	11.2246	-1.0	20.4021	5	0.0	54.445	17.06	-0.25	53.19	17.46	12.8148	11.0592	-1.0	20.7589	5	0.0
74	MPP_DEU_LocationA-12_T1061F8524_T-1	3.2	14.5388	-0.2475	-1.0	16.5022	9.4536	18.4247	-1.0	19.7832	4	-0.25	0.04	15.9909	17.414	14.1078	-1.0	-1.0	-1.0	19.0009	3	1.48	-1	-1.0	0	-1.0	12.8529	14.7581	0.25	13.0029	15.7222	-1.0	-1.0	-1.0	17.5232	3	0.0	0.8709	14.7581	0.25	13.0029	15.7222	-1.0	-1.0	-1.0	17.5232	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
75	MPP_DEU_LocationA-12_T1073F8705_T-1	3.2	21.025	0.5125	-1.0	37.8584	56.5054	26.6605	-1.0	-1.0	3	0.485	0.0	23.0454	-1.0	36.1082	11.2575	33.7191	-1.0	41.0464	4	1.36	-1	-1.0	0	-1.0	48.9852	22.9471	0.4875	49.0852	35.5504	11.711	32.9538	-1.0	42.0734	5	0.0	2.1347	22.9471	0.4875	49.0852	35.5504	11.711	32.9538	-1.0	42.0734	5	0.0	15.9796	22.9471	0.4875	49.0852	35.5504	11.711	32.9538	-1.0	42.0734	5	0.0
76	MPP_DEU_LocationA-12_T1106F8839_T-1	3.2	18.0787	-0.485	-1.0	18.4083	-1.0	-1.0	33.7175	26.6568	3	-0.74	3.2	16.8552	38.7408	16.2473	-1.0	7.0179	8.4806	66.8513	5	1.92	1	-1.0	0	-1.0	36.2295	17.211	-0.2625	36.2795	19.6813	-1.0	11.6514	7.7186	75.0515	5	1.92	2.105	17.211	-0.2625	36.2795	19.6813	-1.0	11.6514	7.7186	75.0515	5	1.92	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
77	MPP_DEU_LocationA-12_T1107F8742_T-1	3.2	33.6567	-0.245	-1.0	-1.0	-1.0	-1.0	50.1012	31.7777	2	-0.76	2.64	32.3634	50.4404	46.7892	-1.0	-1.0	61.9636	46.7147	4	1.12	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
78	MPP_DEU_LocationA-12_T1110F8996_T-1	3.2	18.5669	0.515	14.0701	27.2036	-1.0	22.3622	39.9673	23.2392	5	0.2475	0.0	21.1023	-1.0	20.0957	-1.0	9.2792	-1.0	-1.0	2	1.76	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
79	MPP_DEU_LocationA-12_T1115F9178_T-1	3.2	21.041	0.7525	-1.0	12.1879	45.0646	37.3348	-1.0	-1.0	3	0.745	0.0	24.0161	-1.0	44.2342	-1.0	44.6983	-1.0	7.6863	3	1.4000000000000001	-1	-1.0	0	-1.0	46.254	22.6528	0.99	46.154	40.3511	41.254	38.3184	-1.0	10.4788	5	0.0	2.0419	22.6528	0.99	46.154	40.3511	41.254	38.3184	-1.0	10.4788	5	0.0	660.891	22.6528	0.99	46.154	40.3511	41.254	38.3184	-1.0	10.4788	5	0.0
80	MPP_DEU_LocationA-12_T111F846_T-1	3.2	18.8904	-0.5	16.991	19.1771	-1.0	11.1401	32.5793	6.2642	5	-0.5	1.32	18.2505	36.0339	15.9425	20.5002	6.1142	-1.0	5.4236	5	-1.0	0	2.16	1	37.9429	16.9652	18.44	-0.25	16.4102	17.2321	-1.0	10.7531	32.7469	5.6411	5	0.04	0.9193	18.5301	-0.25	16.4804	17.6427	-1.0	12.1311	32.7087	5.8929	5	1.24	30.9431	18.8904	-0.5	16.991	19.1771	-1.0	11.1401	32.5793	6.2642	5	0.0
81	MPP_DEU_LocationA-12_T1125F9051_T-1	3.2	25.3871	0.5125	22.1426	-1.0	20.8888	73.7113	-1.0	-1.0	3	0.2325	0.0	26.7945	30.8742	50.9761	26.9406	12.3	10.958	-1.0	5	1.8800000000000001	-1	-1.0	0	-1.0	22.2917	26.3086	0.49	16.3317	-1.0	26.9025	59.6572	-1.0	-1.0	3	0.0	0.8473	26.3086	0.49	16.3317	-1.0	26.9025	59.6572	-1.0	-1.0	3	0.0	1.5228	26.3086	0.49	16.3317	-1.0	26.9025	59.6572	-1.0	-1.0	3	0.0
82	MPP_DEU_LocationA-12_T1152F9285_T-1	3.2	24.6243	0.51	-1.0	27.7983	-1.0	20.9609	-1.0	18.4644	3	-0.5175	1.44	24.6227	-1.0	31.9377	-1.0	16.0907	-1.0	-1.0	2	1.8800000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
83	MPP_DEU_LocationA-12_T1164F9323_T-1	3.2	31.8473	0.51	13.4751	-1.0	13.5713	-1.0	46.3013	90.2608	4	-0.2625	0.24	33.3041	17.5047	-1.0	-1.0	-1.0	6.2632	-1.0	2	1.8800000000000001	-1	-1.0	0	-1.0	9.6834	33.0397	0.49	9.3834	-1.0	17.2693	-1.0	35.9744	-1.0	3	0.0	0.2931	33.0397	0.49	9.3834	-1.0	17.2693	-1.0	35.9744	-1.0	3	0.0	1.8001	33.0397	0.49	9.3834	-1.0	17.2693	-1.0	35.9744	-1.0	3	0.0
84	MPP_DEU_LocationA-12_T1181F9497_T-1	3.2	22.0999	-0.75	-1.0	33.8981	-1.0	-1.0	12.6836	37.3735	3	-1.0	3.2	20.1672	12.2162	37.4603	-1.0	21.6912	12.8274	7.0146	5	1.92	1	-1.0	0	-1.0	11.8134	20.6796	-0.2575	11.9134	37.4055	-1.0	27.9581	16.5474	5.7804	5	1.92	0.5713	20.6796	-0.2575	11.9134	37.4055	-1.0	27.9581	16.5474	5.7804	5	1.92	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
85	MPP_DEU_LocationA-12_T1225F10003_T-1	3.2	31.9201	0.0	58.8023	43.85	6.7996	91.7914	-1.0	34.5366	5	-0.2525	0.6	31.3102	20.6302	39.82	11.4616	89.4686	-1.0	55.062	5	-1.0	0	1.24	1	38.7521	18.9617	31.75	-0.25	19.3667	42.65	7.5938	91.2854	-1.0	43.1533	5	0.0	0.5972	31.75	-0.25	19.3667	42.65	7.5938	91.2854	-1.0	43.1533	5	0.0	72.7832	31.9201	0.0	58.8023	43.85	6.7996	91.7914	-1.0	34.5366	5	0.0
86	MPP_DEU_LocationA-12_T1267F10534_T-1	3.2	17.9445	0.765	-1.0	29.0715	-1.0	13.3102	8.2421	-1.0	3	-0.015	0.04	19.8118	22.3515	-1.0	-1.0	33.3378	-1.0	-1.0	2	1.72	1	-1.0	0	-1.0	16.311	19.3718	0.4725	16.311	-1.0	-1.0	30.7467	-1.0	-1.0	2	0.0	0.842	19.3718	0.4725	16.311	-1.0	-1.0	30.7467	-1.0	-1.0	2	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
87	MPP_DEU_LocationA-12_T1281F10922_T-1	3.2	14.8462	0.2575	-1.0	21.8515	-1.0	-1.0	13.8002	47.3693	3	-0.01	0.04	16.0894	22.3034	42.2803	-1.0	14.1253	87.487	11.3491	5	2.04	1	-1.0	0	-1.0	19.5067	15.8064	0.25	19.3067	44.3883	-1.0	16.5928	85.2462	13.308	5	0.0	1.2341	15.8064	0.25	19.3067	44.3883	-1.0	16.5928	85.2462	13.308	5	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
88	MPP_DEU_LocationA-12_T1317F10827_T-1	3.2	16.2603	-0.2475	16.2892	17.8018	-1.0	22.1227	-1.0	-1.0	3	-0.2575	0.16	16.1821	16.2889	49.3	-1.0	8.2294	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	15.1209	16.1632	0.0	15.7259	11.6539	-1.0	21.1055	-1.0	-1.0	3	0.0	0.9355	16.1632	0.0	15.7259	11.6539	-1.0	21.1055	-1.0	-1.0	3	0.0	37.7091	16.2293	-0.0075	16.0084	15.9681	-1.0	21.8008	-1.0	-1.0	3	0.0
