	scenario_id	timespan	ego_v_init	ego_acc_init	l_rel_pos_init	p_rel_pos_init	ll_rel_pos_init	pl_rel_pos_init	lr_rel_pos_init	pr_rel_pos_init	surr_veh_count_init	ego_acc_min	ego_breaktime_max	ego_v_end	l_rel_pos_end	p_rel_pos_end	ll_rel_pos_end	pl_rel_pos_end	lr_rel_pos_end	pr_rel_pos_end	surr_veh_count_end	ego_lane_change_ts	ego_lane_change	cut_in_ts	cut_in_dir	cut_in_dist_reduced	min_dhw	ego_v_min_dhw	ego_acc_min_dhw	l_rel_pos_min_dhw	p_rel_pos_min_dhw	ll_rel_pos_min_dhw	pl_rel_pos_min_dhw	lr_rel_pos_min_dhw	pr_rel_pos_min_dhw	surr_veh_count_min_dhw	ego_breaktime_until_min_dhw	min_thw	ego_v_min_thw	ego_acc_min_thw	l_rel_pos_min_thw	p_rel_pos_min_thw	ll_rel_pos_min_thw	pl_rel_pos_min_thw	lr_rel_pos_min_thw	pr_rel_pos_min_thw	surr_veh_count_min_thw	ego_breaktime_until_min_thw	min_ttc	ego_v_min_ttc	ego_acc_min_ttc	l_rel_pos_min_ttc	p_rel_pos_min_ttc	ll_rel_pos_min_ttc	pl_rel_pos_min_ttc	lr_rel_pos_min_ttc	pr_rel_pos_min_ttc	surr_veh_count_min_ttc	ego_breaktime_until_min_ttc
43	MPP_DEU_LocationA-11_T250F2116_T-1	3.2	33.1	0.25	-1.0	75.4201	65.4553	17.8024	6.2502	53.9922	5	0.0	0.0	33.81	-1.0	-1.0	-1.0	17.7408	-1.0	26.0728	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
44	MPP_DEU_LocationA-11_T279F2370_T-1	3.2	27.4759	1.265	20.9215	-1.0	8.8725	13.2184	52.6546	29.7526	5	0.475	0.0	30.1379	14.3003	15.2826	-1.0	-1.0	8.1283	-1.0	3	1.84	-1	-1.0	0	-1.0	12.2867	29.2698	0.9975	12.3867	12.8332	-1.0	-1.0	14.0167	-1.0	3	0.0	0.4198	29.2698	0.9975	12.3867	12.8332	-1.0	-1.0	14.0167	-1.0	3	0.0	0.7779	29.2398	0.75	14.1488	-1.0	12.2793	12.8412	49.2528	37.1995	5	0.0
45	MPP_DEU_LocationA-11_T283F2256_T-1	3.2	25.2609	0.7525	19.9999	-1.0	9.7307	31.0551	69.7019	5.094	5	0.4925	0.0	27.7221	17.187	29.6478	-1.0	-1.0	14.8092	-1.0	3	2.0	-1	-1.0	0	-1.0	14.5825	26.8258	0.7575	14.4775	29.4388	-1.0	-1.0	16.7241	-1.0	3	0.0	0.5436	26.8258	0.7575	14.4775	29.4388	-1.0	-1.0	16.7241	-1.0	3	0.0	6.5369	26.7955	0.7575	16.7978	-1.0	14.3762	29.462	69.4817	9.1082	5	0.0
46	MPP_DEU_LocationA-11_T286F2334_T-1	3.2	24.8331	-0.2475	-1.0	46.6035	-1.0	17.3557	33.1477	80.2487	4	-0.5075	3.2	23.7655	33.0609	79.5425	-1.0	41.9071	-1.0	-1.0	3	1.8800000000000001	1	-1.0	0	-1.0	34.6794	24.2582	-0.5	32.7094	80.2421	-1.0	44.6191	-1.0	-1.0	3	1.88	1.4296	24.2582	-0.5	32.7094	80.2421	-1.0	44.6191	-1.0	-1.0	3	1.88	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
47	MPP_DEU_LocationA-11_T370F3045_T-1	3.2	33.4932	0.245	-1.0	81.4303	-1.0	31.0039	97.6128	-1.0	3	-0.0025	0.04	34.39	-1.0	-1.0	-1.0	25.1142	61.2356	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
48	MPP_DEU_LocationA-11_T375F3208_T-1	3.2	24.4776	0.2375	-1.0	36.5771	27.9596	-1.0	-1.0	-1.0	2	-0.0125	0.12	24.8302	-1.0	43.9802	46.089	-1.0	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
49	MPP_DEU_LocationA-11_T398F3412_T-1	3.2	25.52	0.0	-1.0	24.7518	-1.0	-1.0	9.6955	22.0182	3	-0.2475	0.12	25.7761	-1.0	21.9439	-1.0	-1.0	12.5877	22.2909	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
50	MPP_DEU_LocationA-11_T456F3805_T-1	3.2	23.1054	-0.2375	38.12	21.8654	-1.0	-1.0	21.8546	55.816	4	-0.495	1.76	22.6015	20.2219	52.7606	-1.0	23.6311	18.6784	23.4537	5	1.96	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
51	MPP_DEU_LocationA-11_T532F4434_T-1	3.2	32.33	0.5	56.2226	44.1067	8.7533	49.7419	53.9051	-1.0	5	-0.245	0.12	32.6238	-1.0	44.1601	11.0847	43.7706	28.9846	-1.0	4	-1.0	0	-1.0	0	-1.0	48.8809	32.6424	-0.235	49.0809	44.09	11.0237	44.0065	29.8575	-1.0	5	0.04	1.4975	32.6424	-0.235	49.0809	44.09	11.0237	44.0065	29.8575	-1.0	5	0.04	20.1164	32.7406	0.0025	52.3315	43.8069	10.131	46.7513	41.0092	-1.0	5	0.0
52	MPP_DEU_LocationA-11_T555F4648_T-1	3.2	25.99	-1.5	33.147	51.2809	-1.0	-1.0	-1.0	21.3753	3	-2.25	3.2	20.26	22.6511	43.3404	-1.0	-1.0	-1.0	21.76	3	-1.0	0	-1.0	0	-1.0	21.6911	20.26	0.0	22.6511	43.3404	-1.0	-1.0	-1.0	21.76	3	3.2	1.066	21.21	-2.0	23.5707	45.5705	-1.0	-1.0	-1.0	20.401	3	2.68	6.0692	23.34	-2.0	27.0491	48.5806	-1.0	-1.0	-1.0	19.5163	3	1.64
53	MPP_DEU_LocationA-11_T557F4726_T-1	3.2	32.4408	0.2525	71.2526	-1.0	50.2734	28.1662	-1.0	-1.0	3	0.245	0.0	33.645	-1.0	28.9386	-1.0	-1.0	-1.0	-1.0	1	3.0	-1	-1.0	0	-1.0	70.8022	32.8944	0.5	70.4472	-1.0	48.6795	28.3081	-1.0	-1.0	3	0.0	2.1524	32.8944	0.5	70.4472	-1.0	48.6795	28.3081	-1.0	-1.0	3	0.0	88.0132	32.8843	0.2525	70.457	-1.0	48.7306	28.3213	-1.0	-1.0	3	0.0
54	MPP_DEU_LocationA-11_T581F5024_T-1	3.2	23.72	-0.25	-1.0	32.1002	-1.0	14.4504	-1.0	-1.0	2	-0.25	0.04	23.44	-1.0	34.9501	-1.0	5.3285	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	80.09	23.58	0.0	86.41	33.4	42.1428	10.3623	-1.0	-1.0	4	0.04	3.3965	23.58	0.0	86.41	33.4	42.1428	10.3623	-1.0	-1.0	4	0.04	79.9642	23.58	0.0	86.41	33.4	42.1428	10.3623	-1.0	-1.0	4	0.04
55	MPP_DEU_LocationA-11_T582F4931_T-1	3.2	27.6945	-0.235	60.94	16.5188	-1.0	-1.0	57.1887	44.9353	4	-0.2575	0.28	28.2143	45.907	49.1486	-1.0	5.7227	54.5102	34.005	5	1.8	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
56	MPP_DEU_LocationA-11_T609F5186_T-1	3.2	30.26	-1.25	98.04	41.5234	-1.0	-1.0	-1.0	12.8614	3	-3.0	3.2	22.66	28.8512	47.7808	-1.0	-1.0	6.7113	32.5663	4	-1.0	0	-1.0	0	-1.0	29.2062	22.66	0.0	28.8512	47.7808	-1.0	-1.0	6.7113	32.5663	4	3.2	1.2702	25.82	-3.0	32.4421	53.3407	-1.0	-1.0	6.1637	32.5067	4	1.92	6.6913	26.9	-3.0	34.0025	54.1208	-1.0	-1.0	6.6066	31.6623	4	1.56
57	MPP_DEU_LocationA-11_T619F5329_T-1	3.2	34.46	0.25	90.17	95.4724	-1.0	-1.0	-1.0	-1.0	2	0.25	0.0	35.5096	-1.0	84.0636	-1.0	-1.0	-1.0	-1.0	1	-1.0	0	-1.0	0	-1.0	82.8602	34.8113	0.2525	78.1102	91.4503	-1.0	-1.0	-1.0	-1.0	2	0.0	2.3803	34.8113	0.2525	78.1102	91.4503	-1.0	-1.0	-1.0	-1.0	2	0.0	6.5759	34.8113	0.2525	78.1102	91.4503	-1.0	-1.0	-1.0	-1.0	2	0.0
58	MPP_DEU_LocationA-11_T62F504_T-1	3.2	28.3722	-0.005	96.1464	63.6696	-1.0	42.8811	-1.0	-1.0	3	-0.2525	0.48	28.1203	-1.0	83.7049	-1.0	52.4159	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	96.8791	28.3103	0.0	91.6241	69.8717	-1.0	42.4588	-1.0	-1.0	3	0.16	3.422	28.3103	0.0	91.6241	69.8717	-1.0	42.4588	-1.0	-1.0	3	0.16	17.7377	28.3103	0.0	91.6241	69.8717	-1.0	42.4588	-1.0	-1.0	3	0.16
59	MPP_DEU_LocationA-11_T631F5495_T-1	3.2	24.7649	-0.25	-1.0	45.6306	-1.0	18.7801	85.9815	95.8339	4	-0.505	3.2	23.9127	80.2934	97.8636	-1.0	37.7419	-1.0	-1.0	3	0.12	1	-1.0	0	-1.0	81.9084	23.9127	0.0	80.2934	97.8636	-1.0	37.7419	-1.0	-1.0	3	3.2	3.4253	23.9127	0.0	80.2934	97.8636	-1.0	37.7419	-1.0	-1.0	3	3.2	37.3701	24.3774	-0.2575	83.2452	96.8947	-1.0	42.275	-1.0	-1.0	3	1.52
60	MPP_DEU_LocationA-11_T634F5534_T-1	3.2	27.5851	0.26	15.7502	55.5417	-1.0	-1.0	-1.0	11.4982	3	0.2225	0.0	28.7167	-1.0	15.3587	-1.0	8.4063	18.3361	80.924	4	1.8800000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
61	MPP_DEU_LocationA-11_T63F361_T-1	3.2	33.5755	0.505	36.2245	-1.0	47.7341	-1.0	50.1954	73.7736	4	-0.255	0.08	34.4352	42.9203	-1.0	-1.0	-1.0	20.178	-1.0	2	2.0	-1	-1.0	0	-1.0	26.8287	34.378	0.25	26.6237	-1.0	44.8711	-1.0	28.207	91.3926	4	0.0	0.7804	34.378	0.25	26.6237	-1.0	44.8711	-1.0	28.207	91.3926	4	0.0	4.2587	34.378	0.25	26.6237	-1.0	44.8711	-1.0	28.207	91.3926	4	0.0
62	MPP_DEU_LocationA-11_T656F5642_T-1	3.2	32.7295	0.2575	82.4753	37.3642	-1.0	-1.0	95.3291	41.6693	4	-0.015	0.12	33.1113	-1.0	67.2901	-1.0	22.4847	-1.0	24.6362	3	1.32	1	-1.0	0	-1.0	82.5253	32.7295	0.2575	82.4753	37.3642	-1.0	-1.0	95.3291	41.6693	4	0.0	2.5214	32.7295	0.2575	82.4753	37.3642	-1.0	-1.0	95.3291	41.6693	4	0.0	132.9035	32.8943	-0.0075	94.2168	52.6358	87.1853	32.701	-1.0	11.452	5	0.0
63	MPP_DEU_LocationA-11_T666F5719_T-1	3.2	25.7519	0.7525	19.3223	26.7105	23.1689	65.0741	94.443	76.6618	6	0.74	0.0	28.6629	44.0328	45.8055	-1.0	-1.0	10.5342	30.9596	4	2.0	-1	-1.0	0	-1.0	14.7692	27.5057	1.0075	14.6192	28.6737	36.516	52.1135	88.541	85.1771	6	0.0	0.5369	27.5057	1.0075	14.6192	28.6737	36.516	52.1135	88.541	85.1771	6	0.0	3.3893	27.5057	1.0075	14.6192	28.6737	36.516	52.1135	88.541	85.1771	6	0.0
64	MPP_DEU_LocationA-11_T693F5940_T-1	3.2	30.1777	0.0175	17.0447	32.34	-1.0	-1.0	99.1372	13.4559	4	-0.275	1.56	29.9554	-1.0	31.8908	-1.0	16.3857	38.0291	12.8632	4	1.8	1	-1.0	0	-1.0	17.5986	30.1788	0.27	17.0436	32.3502	-1.0	-1.0	98.8549	13.9012	4	0.0	0.5829	30.2043	0.015	17.0506	32.3618	-1.0	-1.0	97.6565	15.6804	4	0.0	18.8321	30.21	0.02	49.25	17.0304	-1.0	-1.0	96.506	17.4798	4	0.0
65	MPP_DEU_LocationA-11_T748F6548_T-1	3.2	28.0873	0.0125	20.4807	85.4332	-1.0	25.2897	-1.0	15.6	4	-0.515	1.84	27.3377	-1.0	32.6843	-1.0	92.2243	-1.0	-1.0	2	1.76	1	-1.0	0	-1.0	20.6307	28.0873	0.0125	20.4807	85.4332	-1.0	25.2897	-1.0	15.6	4	0.0	0.7345	28.0873	0.0125	20.4807	85.4332	-1.0	25.2897	-1.0	15.6	4	0.0	19.6494	28.0906	0.0125	44.65	20.59	-1.0	24.8338	-1.0	17.1309	4	0.0
66	MPP_DEU_LocationA-11_T749F6425_T-1	3.2	29.632	0.255	-1.0	20.8237	-1.0	-1.0	37.0156	11.6386	3	-0.765	1.6	29.3323	29.0184	19.0103	-1.0	9.866	-1.0	24.5958	4	1.8	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
67	MPP_DEU_LocationA-11_T791F6867_T-1	3.2	25.602	0.2525	-1.0	19.8758	-1.0	17.291	89.6008	21.2805	4	-0.0075	0.04	26.3428	-1.0	26.7838	-1.0	11.771	-1.0	-1.0	2	1.8800000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
68	MPP_DEU_LocationA-11_T794F6669_T-1	3.2	31.9405	0.25	-1.0	55.7806	94.4149	28.1001	6.5111	66.7279	5	0.0	0.0	32.5307	-1.0	64.3004	92.9145	23.8724	42.0943	12.343	5	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
69	MPP_DEU_LocationA-11_T807F6875_T-1	3.2	32.6882	0.0	30.2588	41.7548	-1.0	-1.0	45.4569	-1.0	3	-0.2575	1.32	32.0913	41.1061	-1.0	35.2024	35.0003	76.7363	51.7557	5	1.24	1	-1.0	0	-1.0	30.3588	32.6882	0.0	30.2588	41.7548	-1.0	-1.0	45.4569	-1.0	3	0.0	0.9287	32.6882	0.0	30.2588	41.7548	-1.0	-1.0	45.4569	-1.0	3	0.0	25.5728	32.4794	0.0	43.1996	-1.0	31.684	40.2283	82.8546	35.237	5	0.16
70	MPP_DEU_LocationA-11_T817F6958_T-1	3.2	33.0631	0.0	42.0377	30.8949	-1.0	-1.0	92.86	38.7328	4	-0.2575	1.08	33.0815	-1.0	63.2947	50.9822	26.8353	12.2846	30.628	5	1.32	1	-1.0	0	-1.0	42.3427	33.0631	0.0	42.0377	30.8949	-1.0	-1.0	92.86	38.7328	4	0.0	1.2807	33.0631	0.0	42.0377	30.8949	-1.0	-1.0	92.86	38.7328	4	0.0	87.1274	33.0195	-0.2575	91.4288	49.3383	45.573	29.9613	28.3898	15.4218	6	0.08
71	MPP_DEU_LocationA-11_T879F7500_T-1	3.2	23.5523	0.505	27.1166	93.6447	11.0524	32.5377	-1.0	-1.0	4	-0.26	0.48	24.0517	15.3945	23.5084	11.7512	11.2478	21.5526	95.4691	6	1.92	-1	-1.0	0	-1.0	15.2212	24.1646	0.0	13.9612	26.7105	6.592	19.408	24.0861	94.628	6	0.0	0.6299	24.1646	0.0	13.9612	26.7105	6.592	19.408	24.0861	94.628	6	0.0	10.063	24.1543	0.2575	24.1623	94.5868	13.9083	26.8224	-1.0	-1.0	4	0.0
72	MPP_DEU_LocationA-11_T87F640_T-1	3.2	26.8274	-0.4875	-1.0	14.0196	5.8603	24.3259	-1.0	54.4848	4	-0.76	1.72	25.7433	9.5394	17.7404	-1.0	-1.0	-1.0	5.8842	3	1.36	-1	-1.0	0	-1.0	7.1375	26.4904	-0.25	7.4425	20.9268	-1.0	-1.0	-1.0	10.4722	3	0.08	0.2694	26.4904	-0.25	7.4425	20.9268	-1.0	-1.0	-1.0	10.4722	3	0.08	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
73	MPP_DEU_LocationA-11_T880F7378_T-1	3.2	27.9005	-0.25	50.1615	24.6315	-1.0	-1.0	19.4816	5.8801	4	-0.5025	2.68	26.9065	44.6815	17.8849	-1.0	-1.0	17.4387	19.7244	4	-1.0	0	-1.0	0	-1.0	44.5315	26.9065	0.0	44.6815	17.8849	-1.0	-1.0	17.4387	19.7244	4	2.68	1.655	26.9065	0.0	44.6815	17.8849	-1.0	-1.0	17.4387	19.7244	4	2.68	22.8757	27.4601	-0.25	47.2328	20.904	-1.0	-1.0	18.5122	12.7504	4	1.16
74	MPP_DEU_LocationA-11_T912F7504_T-1	3.2	31.77	-0.5	32.9625	-1.0	-1.0	-1.0	49.8621	3.9618	3	-1.5	3.2	28.5902	20.9414	43.964	-1.0	-1.0	41.4117	11.2814	4	-1.0	0	-1.0	0	-1.0	21.3964	28.5902	0.0	20.9414	43.964	-1.0	-1.0	41.4117	11.2814	4	3.2	0.7484	28.5902	0.0	20.9414	43.964	-1.0	-1.0	41.4117	11.2814	4	3.2	5.3398	30.64	-1.25	25.7827	45.6848	-1.0	-1.0	44.1358	8.3723	4	1.64
75	MPP_DEU_LocationA-11_T947F8018_T-1	3.2	25.8901	0.25	84.1301	20.4601	-1.0	14.1693	11.3659	12.9604	5	-0.5	1.52	25.48	-1.0	19.7712	-1.0	4.4051	5.2808	22.0262	4	-1.0	0	-1.0	0	-1.0	84.0251	25.8901	0.25	84.1301	20.4601	-1.0	14.1693	11.3659	12.9604	5	0.0	3.2415	25.9801	0.0	84.3202	20.4801	-1.0	12.9148	10.5631	13.9642	5	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
76	MPP_DEU_LocationA-11_T957F7912_T-1	3.2	33.5274	-0.0075	43.8981	29.8901	31.188	41.1289	-1.0	-1.0	4	-0.2575	0.92	33.54	36.6	42.8503	28.7888	42.8544	-1.0	-1.0	4	-1.0	0	-1.0	0	-1.0	36.85	33.54	0.0	36.6	42.8503	28.7888	42.8544	-1.0	-1.0	4	0.04	1.0987	33.54	0.0	36.6	42.8503	28.7888	42.8544	-1.0	-1.0	4	0.04	15.2781	33.6327	-0.005	39.781	37.12	29.8417	42.5494	-1.0	99.5841	5	0.28
77	MPP_DEU_LocationA-11_T973F8249_T-1	3.2	27.1131	-0.245	-1.0	27.9545	-1.0	-1.0	21.9833	20.3187	3	-0.505	3.2	25.8987	18.3559	21.8501	-1.0	23.5288	-1.0	33.5425	4	2.0	1	-1.0	0	-1.0	19.1159	25.8987	0.0	18.3559	21.8501	-1.0	23.5288	-1.0	33.5425	4	3.2	0.7376	25.9389	-0.5	18.3735	21.8738	-1.0	23.782	-1.0	33.4146	4	3.12	13.9868	26.428	-0.245	19.2478	21.5311	-1.0	26.3921	-1.0	31.4718	4	2.0
78	MPP_DEU_LocationA-11_T980F8242_T-1	3.2	25.203	0.2575	34.82	50.6601	8.6138	-1.0	-1.0	-1.0	3	0.01	0.0	27.1868	31.7897	93.5142	80.3059	54.9791	31.033	38.0736	6	1.92	-1	-1.0	0	-1.0	23.8611	26.1676	0.74	23.8611	99.6109	74.5982	65.3415	33.336	42.2276	6	0.0	0.9119	26.1676	0.74	23.8611	99.6109	74.5982	65.3415	33.336	42.2276	6	0.0	16.7991	26.138	0.74	33.3838	42.3467	23.5774	99.8317	-1.0	-1.0	4	0.0
79	MPP_DEU_LocationA-11_T984F8178_T-1	3.2	26.0262	0.2625	-1.0	25.6625	-1.0	13.0936	60.4339	19.7062	4	-0.53	1.6	25.5655	55.1361	20.5931	-1.0	24.9789	-1.0	-1.0	3	1.56	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
80	MPP_DEU_LocationA-11_T989F8217_T-1	3.2	30.09	0.0	55.59	-1.0	53.8181	62.6424	-1.0	-1.0	3	-0.25	0.04	29.9132	74.1331	-1.0	41.2724	56.9339	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	41.7367	29.9025	0.005	42.3467	-1.0	65.8852	57.5729	-1.0	-1.0	3	0.04	1.3958	29.9025	0.005	42.3467	-1.0	65.8852	57.5729	-1.0	-1.0	3	0.04	9.3121	29.9807	-0.25	47.5914	-1.0	61.1277	59.7142	-1.0	-1.0	3	0.0
81	MPP_DEU_LocationA-12_T1000F7726_T-1	3.2	28.167	0.2575	37.4494	65.6619	35.1885	73.7903	-1.0	-1.0	4	0.2425	0.0	29.4978	46.1641	64.6582	4.7877	65.3702	17.306	69.7199	6	1.92	-1	-1.0	0	-1.0	25.8482	28.9216	0.5	25.7982	67.8633	41.7034	67.7369	-1.0	-1.0	4	0.0	0.8937	28.9216	0.5	25.7982	67.8633	41.7034	67.7369	-1.0	-1.0	4	0.0	3.3115	28.9216	0.5	25.7982	67.8633	41.7034	67.7369	-1.0	-1.0	4	0.0
82	MPP_DEU_LocationA-12_T1020F7939_T-1	3.2	30.87	-0.25	64.8302	37.5704	8.2877	10.9431	92.1462	37.7114	6	-0.5	2.08	30.0731	57.5746	35.8794	8.0008	36.78	83.3807	64.9019	6	-1.0	0	-1.0	0	-1.0	56.9146	30.0731	0.0	57.5746	35.8794	8.0008	36.78	83.3807	64.9019	6	0.0	1.8925	30.0731	0.0	57.5746	35.8794	8.0008	36.78	83.3807	64.9019	6	0.0	23.7295	30.271	-0.5	61.0603	37.5215	15.8158	5.2014	87.1903	52.1117	6	1.64
83	MPP_DEU_LocationA-12_T1061F8422_T-1	3.2	16.13	-0.25	25.6951	79.4301	8.4307	15.029	-1.0	11.6377	5	-0.7475	3.2	14.7295	17.1611	64.9718	7.9312	19.4431	-1.0	17.786	5	-1.0	0	-1.0	0	-1.0	16.8611	14.7295	0.0	17.1611	64.9718	7.9312	19.4431	-1.0	17.786	5	3.2	1.1447	14.7295	0.0	17.1611	64.9718	7.9312	19.4431	-1.0	17.786	5	3.2	5.737	15.4604	-0.5	20.9869	71.34	6.9523	18.7956	-1.0	14.2255	5	1.56
84	MPP_DEU_LocationA-12_T1073F8705_T-1	3.2	21.025	0.5125	-1.0	37.8584	56.5054	26.6605	-1.0	-1.0	3	0.485	0.0	23.0454	-1.0	36.1082	11.2575	33.7191	-1.0	41.0464	4	1.36	-1	-1.0	0	-1.0	48.9852	22.9471	0.4875	49.0852	35.5504	11.711	32.9538	-1.0	42.0734	5	0.0	2.1347	22.9471	0.4875	49.0852	35.5504	11.711	32.9538	-1.0	42.0734	5	0.0	15.9796	22.9471	0.4875	49.0852	35.5504	11.711	32.9538	-1.0	42.0734	5	0.0
85	MPP_DEU_LocationA-12_T1106F8839_T-1	3.2	18.0787	-0.485	-1.0	18.4083	-1.0	-1.0	33.7175	26.6568	3	-0.74	3.2	16.8552	38.7408	16.2473	-1.0	7.0179	8.4806	66.8513	5	1.92	1	-1.0	0	-1.0	36.2295	17.211	-0.2625	36.2795	19.6813	-1.0	11.6514	7.7186	75.0515	5	1.92	2.105	17.211	-0.2625	36.2795	19.6813	-1.0	11.6514	7.7186	75.0515	5	1.92	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
86	MPP_DEU_LocationA-12_T1110F8996_T-1	3.2	18.5669	0.515	14.0701	27.2036	-1.0	22.3622	39.9673	23.2392	5	0.2475	0.0	21.1023	-1.0	20.0957	-1.0	9.2792	-1.0	-1.0	2	1.76	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
87	MPP_DEU_LocationA-12_T1115F9178_T-1	3.2	21.041	0.7525	-1.0	12.1879	45.0646	37.3348	-1.0	-1.0	3	0.745	0.0	24.0161	-1.0	44.2342	-1.0	44.6983	-1.0	7.6863	3	1.4000000000000001	-1	-1.0	0	-1.0	46.254	22.6528	0.99	46.154	40.3511	41.254	38.3184	-1.0	10.4788	5	0.0	2.0419	22.6528	0.99	46.154	40.3511	41.254	38.3184	-1.0	10.4788	5	0.0	660.891	22.6528	0.99	46.154	40.3511	41.254	38.3184	-1.0	10.4788	5	0.0
88	MPP_DEU_LocationA-12_T111F719_T-1	3.2	19.9817	0.2475	21.8809	24.8102	-1.0	5.9803	4.37	68.0016	5	-0.5	0.68	19.69	17.9122	21.7444	-1.0	6.6812	32.9908	5.9864	5	-1.0	0	-1.0	0	-1.0	18.4672	19.69	0.0	17.9122	21.7444	-1.0	6.6812	32.9908	5.9864	5	0.68	0.9379	19.69	0.0	17.9122	21.7444	-1.0	6.6812	32.9908	5.9864	5	0.68	11.7017	20.03	0.0	20.2046	23.5964	-1.0	3.3586	34.4603	4.5975	5	0.0
